"distrito","departamento","provincia","year","test_number_12-17 años","test_number_18-29 años","test_number_30-59 años","test_number_<12 años","tamizaje_reactivo_12-17 años","tamizaje_reactivo_18-29 años","tamizaje_reactivo_30-59 años","tamizaje_reactivo_<12 años"
"ATAQUERO","ANCASH","CARHUAZ","2021",3,7,5,NA,0,0,0,NA
"ATAQUERO","ANCASH","CARHUAZ","2022",4,9,15,NA,0,0,0,NA
"CARHUAZ","ANCASH","CARHUAZ","2011",NA,1,1,NA,NA,0,0,NA
"CARHUAZ","ANCASH","CARHUAZ","2012",0,NA,1,NA,0,NA,0,NA
"CARHUAZ","ANCASH","CARHUAZ","2013",2,27,24,NA,0,0,0,NA
"CARHUAZ","ANCASH","CARHUAZ","2014",21,149,74,NA,0,0,0,NA
"CARHUAZ","ANCASH","CARHUAZ","2015",28,151,78,NA,0,0,0,NA
"CARHUAZ","ANCASH","CARHUAZ","2016",32,163,99,NA,0,0,0,NA
"CARHUAZ","ANCASH","CARHUAZ","2017",28,198,110,NA,0,0,0,NA
"CARHUAZ","ANCASH","CARHUAZ","2018",33,186,101,NA,0,0,0,NA
"CARHUAZ","ANCASH","CARHUAZ","2019",8,24,16,NA,0,0,0,NA
"CARHUAZ","ANCASH","CARHUAZ","2020",19,142,100,NA,0,0,0,NA
"CARHUAZ","ANCASH","CARHUAZ","2021",25,183,164,NA,1,0,0,NA
"CARHUAZ","ANCASH","CARHUAZ","2022",30,182,180,NA,2,0,0,NA
"MARCARA","ANCASH","CARHUAZ","2014",0,0,0,NA,0,0,0,NA
"MARCARA","ANCASH","CARHUAZ","2015",21,78,42,NA,0,0,0,NA
"MARCARA","ANCASH","CARHUAZ","2016",18,108,50,NA,0,0,0,NA
"MARCARA","ANCASH","CARHUAZ","2017",15,103,55,NA,0,0,0,NA
"MARCARA","ANCASH","CARHUAZ","2018",20,106,48,NA,0,0,0,NA
"MARCARA","ANCASH","CARHUAZ","2019",NA,0,NA,NA,NA,0,NA,NA
"MARCARA","ANCASH","CARHUAZ","2020",6,25,12,NA,0,0,0,NA
"MARCARA","ANCASH","CARHUAZ","2021",9,52,31,NA,0,2,0,NA
"MARCARA","ANCASH","CARHUAZ","2022",11,43,36,NA,0,0,0,NA
"PARIAHUANCA","ANCASH","CARHUAZ","2015",2,10,12,NA,0,0,0,NA
"PARIAHUANCA","ANCASH","CARHUAZ","2016",1,25,7,NA,0,0,0,NA
"PARIAHUANCA","ANCASH","CARHUAZ","2017",NA,17,16,NA,NA,0,0,NA
"PARIAHUANCA","ANCASH","CARHUAZ","2018",NA,13,9,NA,NA,0,0,NA
"PARIAHUANCA","ANCASH","CARHUAZ","2019",NA,1,NA,NA,NA,0,NA,NA
"PARIAHUANCA","ANCASH","CARHUAZ","2020",1,10,10,NA,0,0,0,NA
"PARIAHUANCA","ANCASH","CARHUAZ","2021",2,8,13,NA,0,0,0,NA
"PARIAHUANCA","ANCASH","CARHUAZ","2022",NA,12,7,NA,NA,0,0,NA
"SAN MIGUEL DE ACO","ANCASH","CARHUAZ","2015",3,31,14,NA,0,0,0,NA
"SAN MIGUEL DE ACO","ANCASH","CARHUAZ","2016",4,37,6,NA,0,0,0,NA
"SAN MIGUEL DE ACO","ANCASH","CARHUAZ","2017",3,22,13,NA,0,0,0,NA
"SAN MIGUEL DE ACO","ANCASH","CARHUAZ","2018",4,22,13,NA,0,0,0,NA
"SAN MIGUEL DE ACO","ANCASH","CARHUAZ","2019",NA,1,2,NA,NA,0,0,NA
"SAN MIGUEL DE ACO","ANCASH","CARHUAZ","2020",2,17,9,NA,0,0,0,NA
"SAN MIGUEL DE ACO","ANCASH","CARHUAZ","2021",3,18,6,NA,0,0,0,NA
"SAN MIGUEL DE ACO","ANCASH","CARHUAZ","2022",NA,17,7,NA,NA,0,0,NA
"SHILLA","ANCASH","CARHUAZ","2014",1,13,7,NA,0,0,0,NA
"SHILLA","ANCASH","CARHUAZ","2015",3,25,11,NA,0,0,0,NA
"SHILLA","ANCASH","CARHUAZ","2016",6,17,12,NA,0,0,0,NA
"SHILLA","ANCASH","CARHUAZ","2017",5,21,6,NA,0,0,0,NA
"SHILLA","ANCASH","CARHUAZ","2018",1,12,13,NA,0,0,0,NA
"SHILLA","ANCASH","CARHUAZ","2020",1,26,6,NA,0,0,0,NA
"SHILLA","ANCASH","CARHUAZ","2021",1,18,18,NA,0,0,0,NA
"SHILLA","ANCASH","CARHUAZ","2022",1,22,18,NA,0,0,0,NA
"TINCO","ANCASH","CARHUAZ","2013",0,0,0,NA,0,0,0,NA
"TINCO","ANCASH","CARHUAZ","2014",1,8,8,NA,0,0,0,NA
"TINCO","ANCASH","CARHUAZ","2015",6,29,14,NA,0,0,0,NA
"TINCO","ANCASH","CARHUAZ","2016",4,28,16,NA,0,0,0,NA
"TINCO","ANCASH","CARHUAZ","2017",3,24,12,NA,0,0,0,NA
"TINCO","ANCASH","CARHUAZ","2018",7,32,16,NA,0,0,0,NA
"TINCO","ANCASH","CARHUAZ","2019",4,12,6,NA,0,0,0,NA
"TINCO","ANCASH","CARHUAZ","2020",3,25,10,NA,0,0,0,NA
"TINCO","ANCASH","CARHUAZ","2021",5,21,16,NA,0,1,0,NA
"TINCO","ANCASH","CARHUAZ","2022",3,28,11,NA,0,0,0,NA
"YUNGAR","ANCASH","CARHUAZ","2014",3,11,12,NA,0,0,0,NA
"YUNGAR","ANCASH","CARHUAZ","2015",4,37,27,NA,0,0,1,NA
"YUNGAR","ANCASH","CARHUAZ","2016",4,23,21,NA,0,0,0,NA
"YUNGAR","ANCASH","CARHUAZ","2017",8,22,19,NA,0,0,0,NA
"YUNGAR","ANCASH","CARHUAZ","2018",4,32,18,NA,0,0,0,NA
"YUNGAR","ANCASH","CARHUAZ","2019",1,25,11,NA,0,0,0,NA
"YUNGAR","ANCASH","CARHUAZ","2020",6,46,23,NA,0,0,0,NA
"YUNGAR","ANCASH","CARHUAZ","2021",4,41,20,NA,0,0,0,NA
"YUNGAR","ANCASH","CARHUAZ","2022",10,63,41,NA,0,0,0,NA
"SAN LUIS","ANCASH","CARLOS FERMIN FITZCARRALD","2011",NA,1,NA,NA,NA,0,NA,NA
"SAN LUIS","ANCASH","CARLOS FERMIN FITZCARRALD","2012",0,7,5,NA,0,0,0,NA
"SAN LUIS","ANCASH","CARLOS FERMIN FITZCARRALD","2013",11,74,47,NA,0,0,0,NA
"SAN LUIS","ANCASH","CARLOS FERMIN FITZCARRALD","2014",7,52,22,NA,0,0,0,NA
"SAN LUIS","ANCASH","CARLOS FERMIN FITZCARRALD","2015",7,50,28,NA,0,0,0,NA
"SAN LUIS","ANCASH","CARLOS FERMIN FITZCARRALD","2016",4,84,63,NA,0,0,0,NA
"SAN LUIS","ANCASH","CARLOS FERMIN FITZCARRALD","2017",6,79,56,NA,0,0,0,NA
"SAN LUIS","ANCASH","CARLOS FERMIN FITZCARRALD","2018",7,84,68,NA,0,0,0,NA
"SAN LUIS","ANCASH","CARLOS FERMIN FITZCARRALD","2019",9,40,31,NA,0,0,0,NA
"SAN LUIS","ANCASH","CARLOS FERMIN FITZCARRALD","2020",7,62,65,NA,0,1,1,NA
"SAN LUIS","ANCASH","CARLOS FERMIN FITZCARRALD","2021",11,49,61,NA,0,0,0,NA
"SAN LUIS","ANCASH","CARLOS FERMIN FITZCARRALD","2022",21,77,82,NA,0,0,0,NA
"SAN NICOLAS","ANCASH","CARLOS FERMIN FITZCARRALD","2013",5,19,14,NA,0,0,0,NA
"SAN NICOLAS","ANCASH","CARLOS FERMIN FITZCARRALD","2014",5,22,17,NA,0,0,0,NA
"SAN NICOLAS","ANCASH","CARLOS FERMIN FITZCARRALD","2015",8,29,21,NA,0,0,0,NA
"SAN NICOLAS","ANCASH","CARLOS FERMIN FITZCARRALD","2016",4,29,20,NA,0,0,0,NA
"SAN NICOLAS","ANCASH","CARLOS FERMIN FITZCARRALD","2017",6,20,19,NA,0,0,0,NA
"SAN NICOLAS","ANCASH","CARLOS FERMIN FITZCARRALD","2018",3,23,19,NA,0,0,0,NA
"SAN NICOLAS","ANCASH","CARLOS FERMIN FITZCARRALD","2019",6,16,10,NA,0,0,0,NA
"SAN NICOLAS","ANCASH","CARLOS FERMIN FITZCARRALD","2020",16,38,30,NA,0,0,0,NA
"SAN NICOLAS","ANCASH","CARLOS FERMIN FITZCARRALD","2021",16,60,52,NA,0,0,0,NA
"SAN NICOLAS","ANCASH","CARLOS FERMIN FITZCARRALD","2022",11,38,48,NA,0,0,0,NA
"YAUYA","ANCASH","CARLOS FERMIN FITZCARRALD","2012",NA,0,NA,NA,NA,0,NA,NA
"YAUYA","ANCASH","CARLOS FERMIN FITZCARRALD","2013",6,29,24,NA,0,0,0,NA
"YAUYA","ANCASH","CARLOS FERMIN FITZCARRALD","2014",5,17,20,NA,0,0,0,NA
"YAUYA","ANCASH","CARLOS FERMIN FITZCARRALD","2015",9,34,41,NA,0,0,0,NA
"YAUYA","ANCASH","CARLOS FERMIN FITZCARRALD","2016",9,50,44,NA,0,0,0,NA
"YAUYA","ANCASH","CARLOS FERMIN FITZCARRALD","2017",7,39,29,NA,0,0,0,NA
"YAUYA","ANCASH","CARLOS FERMIN FITZCARRALD","2018",12,44,44,NA,0,0,0,NA
"YAUYA","ANCASH","CARLOS FERMIN FITZCARRALD","2019",1,4,6,NA,0,0,0,NA
"YAUYA","ANCASH","CARLOS FERMIN FITZCARRALD","2020",10,43,36,NA,0,0,0,NA
"YAUYA","ANCASH","CARLOS FERMIN FITZCARRALD","2021",12,54,49,NA,0,0,0,NA
"YAUYA","ANCASH","CARLOS FERMIN FITZCARRALD","2022",9,48,53,NA,0,0,0,NA
"BUENA VISTA ALTA","ANCASH","CASMA","2012",6,13,6,NA,0,0,0,NA
"BUENA VISTA ALTA","ANCASH","CASMA","2013",8,33,11,NA,0,0,0,NA
"BUENA VISTA ALTA","ANCASH","CASMA","2014",12,40,20,NA,0,0,1,NA
"BUENA VISTA ALTA","ANCASH","CASMA","2015",14,47,22,NA,0,2,0,NA
"BUENA VISTA ALTA","ANCASH","CASMA","2016",13,49,19,NA,0,0,0,NA
"BUENA VISTA ALTA","ANCASH","CASMA","2017",4,54,18,NA,0,0,0,NA
"BUENA VISTA ALTA","ANCASH","CASMA","2018",11,72,44,NA,0,0,0,NA
"BUENA VISTA ALTA","ANCASH","CASMA","2020",4,30,12,NA,0,0,0,NA
"BUENA VISTA ALTA","ANCASH","CASMA","2021",5,42,32,NA,0,0,0,NA
"BUENA VISTA ALTA","ANCASH","CASMA","2022",6,35,30,NA,0,0,0,NA
"CASMA","ANCASH","CASMA","2012",0,6,3,NA,0,0,0,NA
"CASMA","ANCASH","CASMA","2013",4,46,8,NA,0,0,0,NA
"CASMA","ANCASH","CASMA","2014",4,19,7,NA,0,0,0,NA
"CASMA","ANCASH","CASMA","2015",12,33,18,NA,0,0,0,NA
"CASMA","ANCASH","CASMA","2016",55,356,156,NA,0,1,0,NA
"CASMA","ANCASH","CASMA","2017",51,355,142,NA,0,1,0,NA
"CASMA","ANCASH","CASMA","2018",52,329,157,NA,0,0,0,NA
"CASMA","ANCASH","CASMA","2020",20,205,108,NA,0,0,0,NA
"CASMA","ANCASH","CASMA","2021",52,334,200,1,0,1,0,0
"CASMA","ANCASH","CASMA","2022",42,301,183,NA,0,2,0,NA
"COMANDANTE NOEL","ANCASH","CASMA","2012",0,1,1,NA,0,0,0,NA
"COMANDANTE NOEL","ANCASH","CASMA","2013",1,9,7,NA,0,0,0,NA
"COMANDANTE NOEL","ANCASH","CASMA","2014",1,4,5,NA,0,0,0,NA
"COMANDANTE NOEL","ANCASH","CASMA","2015",6,25,8,NA,0,0,0,NA
"COMANDANTE NOEL","ANCASH","CASMA","2016",3,30,11,NA,0,0,0,NA
"COMANDANTE NOEL","ANCASH","CASMA","2017",2,28,6,NA,0,0,0,NA
"COMANDANTE NOEL","ANCASH","CASMA","2018",4,25,18,NA,0,0,0,NA
"COMANDANTE NOEL","ANCASH","CASMA","2020",1,19,5,1,0,0,0,0
"COMANDANTE NOEL","ANCASH","CASMA","2021",4,25,18,NA,0,1,0,NA
"COMANDANTE NOEL","ANCASH","CASMA","2022",4,19,12,NA,0,0,0,NA
"YAUTAN","ANCASH","CASMA","2013",0,0,0,NA,0,0,0,NA
"YAUTAN","ANCASH","CASMA","2014",1,21,9,NA,0,0,0,NA
"YAUTAN","ANCASH","CASMA","2015",5,44,31,NA,0,0,0,NA
"YAUTAN","ANCASH","CASMA","2016",11,89,52,NA,0,0,0,NA
"YAUTAN","ANCASH","CASMA","2017",12,96,50,NA,0,0,0,NA
"YAUTAN","ANCASH","CASMA","2018",20,88,45,NA,0,0,0,NA
"YAUTAN","ANCASH","CASMA","2020",22,63,50,NA,0,0,0,NA
"YAUTAN","ANCASH","CASMA","2021",27,102,69,NA,0,0,0,NA
"YAUTAN","ANCASH","CASMA","2022",20,89,57,NA,0,0,0,NA
"ACO","ANCASH","CORONGO","2013",NA,0,0,NA,NA,0,0,NA
"ACO","ANCASH","CORONGO","2017",1,NA,NA,NA,0,NA,NA,NA
"ACO","ANCASH","CORONGO","2018",1,4,NA,NA,0,0,NA,NA
"ACO","ANCASH","CORONGO","2020",2,NA,4,NA,0,NA,0,NA
"ACO","ANCASH","CORONGO","2021",NA,9,4,NA,NA,0,0,NA
"ACO","ANCASH","CORONGO","2022",1,9,9,NA,0,0,0,NA
"BAMBAS","ANCASH","CORONGO","2017",NA,4,6,NA,NA,0,0,NA
"BAMBAS","ANCASH","CORONGO","2020",1,6,6,NA,0,0,0,NA
"BAMBAS","ANCASH","CORONGO","2021",1,5,2,NA,0,0,0,NA
"BAMBAS","ANCASH","CORONGO","2022",2,5,1,NA,0,0,0,NA
"CORONGO","ANCASH","CORONGO","2013",1,7,7,NA,0,0,0,NA
"CORONGO","ANCASH","CORONGO","2015",8,45,31,NA,0,0,0,NA
"CORONGO","ANCASH","CORONGO","2016",11,32,27,NA,1,0,0,NA
"CORONGO","ANCASH","CORONGO","2017",10,38,22,NA,0,0,0,NA
"CORONGO","ANCASH","CORONGO","2018",9,29,28,NA,0,0,0,NA
"CORONGO","ANCASH","CORONGO","2020",1,13,15,NA,0,0,0,NA
"CORONGO","ANCASH","CORONGO","2021",4,15,23,NA,0,0,0,NA
"CORONGO","ANCASH","CORONGO","2022",6,14,18,NA,0,0,0,NA
"CUSCA","ANCASH","CORONGO","2013",NA,2,1,NA,NA,0,0,NA
"CUSCA","ANCASH","CORONGO","2014",4,8,3,NA,0,0,0,NA
"CUSCA","ANCASH","CORONGO","2015",6,18,9,NA,0,0,0,NA
"CUSCA","ANCASH","CORONGO","2016",4,25,17,NA,0,0,0,NA
"CUSCA","ANCASH","CORONGO","2017",5,46,12,NA,0,0,0,NA
"CUSCA","ANCASH","CORONGO","2018",12,56,13,NA,0,0,0,NA
"CUSCA","ANCASH","CORONGO","2019",NA,10,9,NA,NA,0,0,NA
"CUSCA","ANCASH","CORONGO","2020",13,63,45,NA,0,0,0,NA
"CUSCA","ANCASH","CORONGO","2021",16,67,42,NA,0,0,0,NA
"CUSCA","ANCASH","CORONGO","2022",17,51,31,NA,0,0,0,NA
"LA PAMPA","ANCASH","CORONGO","2017",NA,2,1,NA,NA,0,0,NA
"LA PAMPA","ANCASH","CORONGO","2018",NA,1,2,NA,NA,0,0,NA
"LA PAMPA","ANCASH","CORONGO","2020",2,12,18,NA,0,0,0,NA
"LA PAMPA","ANCASH","CORONGO","2021",3,10,15,NA,0,0,0,NA
"LA PAMPA","ANCASH","CORONGO","2022",1,15,15,NA,0,0,0,NA
"YANAC","ANCASH","CORONGO","2013",0,NA,NA,NA,0,NA,NA,NA
"YANAC","ANCASH","CORONGO","2014",NA,NA,0,NA,NA,NA,0,NA
"YANAC","ANCASH","CORONGO","2015",2,12,9,NA,0,0,0,NA
"YANAC","ANCASH","CORONGO","2016",2,2,5,NA,0,0,0,NA
"YANAC","ANCASH","CORONGO","2017",1,4,3,NA,0,0,0,NA
"YANAC","ANCASH","CORONGO","2018",NA,8,13,NA,NA,0,0,NA
"YANAC","ANCASH","CORONGO","2019",NA,1,NA,NA,NA,0,NA,NA
"YANAC","ANCASH","CORONGO","2020",2,7,6,NA,0,0,0,NA
"YANAC","ANCASH","CORONGO","2021",3,5,7,NA,0,0,0,NA
"YANAC","ANCASH","CORONGO","2022",1,3,10,NA,0,0,0,NA
"YUPAN","ANCASH","CORONGO","2013",NA,0,NA,NA,NA,0,NA,NA
"YUPAN","ANCASH","CORONGO","2017",NA,6,NA,NA,NA,0,NA,NA
"YUPAN","ANCASH","CORONGO","2018",NA,4,1,NA,NA,0,0,NA
"YUPAN","ANCASH","CORONGO","2020",NA,2,1,NA,NA,0,0,NA
"YUPAN","ANCASH","CORONGO","2021",NA,NA,4,NA,NA,NA,0,NA
"YUPAN","ANCASH","CORONGO","2022",1,4,4,NA,0,0,0,NA
"COCHABAMBA","ANCASH","HUARAZ","2012",NA,1,NA,NA,NA,0,NA,NA
"COCHABAMBA","ANCASH","HUARAZ","2013",1,NA,NA,NA,0,NA,NA,NA
"COCHABAMBA","ANCASH","HUARAZ","2015",1,2,1,NA,0,0,0,NA
"COCHABAMBA","ANCASH","HUARAZ","2016",3,24,10,NA,0,0,0,NA
"COCHABAMBA","ANCASH","HUARAZ","2017",1,16,10,NA,0,0,0,NA
"COCHABAMBA","ANCASH","HUARAZ","2018",2,17,11,NA,0,0,0,NA
"COCHABAMBA","ANCASH","HUARAZ","2019",1,1,2,NA,0,0,0,NA
"COCHABAMBA","ANCASH","HUARAZ","2020",3,17,3,NA,0,0,0,NA
"COCHABAMBA","ANCASH","HUARAZ","2021",6,13,6,NA,0,0,0,NA
"COCHABAMBA","ANCASH","HUARAZ","2022",2,16,11,NA,0,0,0,NA
"COLCABAMBA","ANCASH","HUARAZ","2016",1,1,3,NA,0,0,0,NA
"COLCABAMBA","ANCASH","HUARAZ","2017",NA,1,NA,NA,NA,0,NA,NA
"COLCABAMBA","ANCASH","HUARAZ","2018",NA,1,NA,NA,NA,0,NA,NA
"COLCABAMBA","ANCASH","HUARAZ","2020",NA,1,1,NA,NA,0,0,NA
"COLCABAMBA","ANCASH","HUARAZ","2021",NA,NA,2,NA,NA,NA,0,NA
"COLCABAMBA","ANCASH","HUARAZ","2022",NA,1,NA,NA,NA,0,NA,NA
"HUANCHAY","ANCASH","HUARAZ","2011",NA,1,1,NA,NA,0,0,NA
"HUANCHAY","ANCASH","HUARAZ","2012",NA,1,2,NA,NA,0,0,NA
"HUANCHAY","ANCASH","HUARAZ","2013",NA,1,0,NA,NA,0,0,NA
"HUANCHAY","ANCASH","HUARAZ","2014",NA,1,NA,NA,NA,0,NA,NA
"HUANCHAY","ANCASH","HUARAZ","2015",3,5,1,NA,0,0,0,NA
"HUANCHAY","ANCASH","HUARAZ","2016",3,7,3,NA,0,0,0,NA
"HUANCHAY","ANCASH","HUARAZ","2017",NA,6,10,NA,NA,0,0,NA
"HUANCHAY","ANCASH","HUARAZ","2018",NA,15,12,NA,NA,0,0,NA
"HUANCHAY","ANCASH","HUARAZ","2020",1,14,8,NA,0,0,0,NA
"HUANCHAY","ANCASH","HUARAZ","2021",2,9,10,NA,0,0,0,NA
"HUANCHAY","ANCASH","HUARAZ","2022",NA,6,8,NA,NA,0,0,NA
"HUARAZ","ANCASH","HUARAZ","2013",7,30,14,NA,0,0,0,NA
"HUARAZ","ANCASH","HUARAZ","2014",22,220,129,NA,0,0,0,NA
"HUARAZ","ANCASH","HUARAZ","2015",45,405,210,NA,0,0,0,NA
"HUARAZ","ANCASH","HUARAZ","2016",68,475,261,NA,0,1,0,NA
"HUARAZ","ANCASH","HUARAZ","2017",51,488,245,NA,0,0,0,NA
"HUARAZ","ANCASH","HUARAZ","2018",66,556,267,NA,0,0,0,NA
"HUARAZ","ANCASH","HUARAZ","2019",31,232,117,NA,0,0,0,NA
"HUARAZ","ANCASH","HUARAZ","2020",42,459,259,NA,0,2,0,NA
"HUARAZ","ANCASH","HUARAZ","2021",47,673,424,NA,0,7,3,NA
"HUARAZ","ANCASH","HUARAZ","2022",65,650,476,NA,0,5,5,NA
"INDEPENDENCIA","ANCASH","HUARAZ","2012",NA,0,NA,NA,NA,0,NA,NA
"INDEPENDENCIA","ANCASH","HUARAZ","2013",3,25,13,NA,0,0,0,NA
"INDEPENDENCIA","ANCASH","HUARAZ","2014",9,97,44,NA,0,0,0,NA
"INDEPENDENCIA","ANCASH","HUARAZ","2015",43,556,293,NA,0,0,0,NA
"INDEPENDENCIA","ANCASH","HUARAZ","2016",94,834,417,NA,0,0,0,NA
"INDEPENDENCIA","ANCASH","HUARAZ","2017",78,802,414,NA,0,0,0,NA
"INDEPENDENCIA","ANCASH","HUARAZ","2018",65,757,408,NA,0,0,0,NA
"INDEPENDENCIA","ANCASH","HUARAZ","2019",31,540,297,NA,0,0,0,NA
"INDEPENDENCIA","ANCASH","HUARAZ","2020",35,578,403,NA,0,2,2,NA
"INDEPENDENCIA","ANCASH","HUARAZ","2021",64,908,597,NA,2,6,4,NA
"INDEPENDENCIA","ANCASH","HUARAZ","2022",85,953,675,NA,0,4,3,NA
"JANGAS","ANCASH","HUARAZ","2013",2,8,3,NA,0,0,0,NA
"JANGAS","ANCASH","HUARAZ","2014",11,43,15,NA,0,0,0,NA
"JANGAS","ANCASH","HUARAZ","2015",6,39,27,NA,0,0,0,NA
"JANGAS","ANCASH","HUARAZ","2016",5,53,24,NA,0,0,0,NA
"JANGAS","ANCASH","HUARAZ","2017",6,40,18,NA,0,0,0,NA
"JANGAS","ANCASH","HUARAZ","2018",5,29,19,NA,0,0,0,NA
"LA LIBERTAD","ANCASH","HUARAZ","2013",2,13,5,NA,0,0,0,NA
"LA LIBERTAD","ANCASH","HUARAZ","2014",1,14,12,NA,0,0,0,NA
"LA LIBERTAD","ANCASH","HUARAZ","2015",2,7,9,NA,0,0,0,NA
"LA LIBERTAD","ANCASH","HUARAZ","2016",0,6,5,NA,0,0,0,NA
"LA LIBERTAD","ANCASH","HUARAZ","2017",1,8,7,NA,0,0,0,NA
"LA LIBERTAD","ANCASH","HUARAZ","2018",3,6,11,NA,0,0,0,NA
"OLLEROS","ANCASH","HUARAZ","2013",1,4,6,NA,0,0,0,NA
"OLLEROS","ANCASH","HUARAZ","2014",4,25,19,NA,0,0,0,NA
"OLLEROS","ANCASH","HUARAZ","2015",2,25,18,NA,0,0,0,NA
"OLLEROS","ANCASH","HUARAZ","2016",2,17,16,NA,0,0,0,NA
"OLLEROS","ANCASH","HUARAZ","2017",1,22,12,NA,0,0,0,NA
"OLLEROS","ANCASH","HUARAZ","2018",NA,33,23,NA,NA,0,0,NA
"PAMPAS GRANDE","ANCASH","HUARAZ","2013",3,5,3,NA,0,0,0,NA
"PAMPAS GRANDE","ANCASH","HUARAZ","2014",2,4,4,NA,0,0,0,NA
"PAMPAS GRANDE","ANCASH","HUARAZ","2015",1,5,2,NA,0,0,0,NA
"PAMPAS GRANDE","ANCASH","HUARAZ","2016",2,1,5,NA,0,0,0,NA
"PAMPAS GRANDE","ANCASH","HUARAZ","2017",NA,5,1,NA,NA,0,0,NA
"PAMPAS GRANDE","ANCASH","HUARAZ","2018",NA,6,3,NA,NA,0,0,NA
"PARIACOTO","ANCASH","HUARAZ","2012",1,NA,0,NA,0,NA,0,NA
"PARIACOTO","ANCASH","HUARAZ","2013",NA,1,1,NA,NA,0,0,NA
"PARIACOTO","ANCASH","HUARAZ","2014",NA,2,3,NA,NA,0,0,NA
"PARIACOTO","ANCASH","HUARAZ","2015",1,10,6,NA,0,0,0,NA
"PARIACOTO","ANCASH","HUARAZ","2016",8,82,45,NA,0,0,0,NA
"PARIACOTO","ANCASH","HUARAZ","2017",6,65,26,NA,0,1,0,NA
"PARIACOTO","ANCASH","HUARAZ","2018",13,65,41,NA,0,0,0,NA
"PARIACOTO","ANCASH","HUARAZ","2019",2,4,3,NA,0,0,0,NA
"PARIACOTO","ANCASH","HUARAZ","2020",7,44,20,NA,0,0,0,NA
"PARIACOTO","ANCASH","HUARAZ","2021",5,52,43,NA,0,0,0,NA
"PARIACOTO","ANCASH","HUARAZ","2022",14,49,31,NA,0,0,0,NA
"PIRA","ANCASH","HUARAZ","2011",1,1,NA,NA,0,0,NA,NA
"PIRA","ANCASH","HUARAZ","2012",NA,3,2,NA,NA,0,0,NA
"PIRA","ANCASH","HUARAZ","2013",1,21,17,NA,0,0,0,NA
"PIRA","ANCASH","HUARAZ","2014",1,22,16,NA,0,0,0,NA
"PIRA","ANCASH","HUARAZ","2015",5,22,13,NA,0,0,0,NA
"PIRA","ANCASH","HUARAZ","2016",4,27,25,NA,0,0,0,NA
"PIRA","ANCASH","HUARAZ","2017",10,20,20,NA,0,0,0,NA
"PIRA","ANCASH","HUARAZ","2018",4,23,13,NA,0,0,0,NA
"PIRA","ANCASH","HUARAZ","2019",NA,1,NA,NA,NA,0,NA,NA
"TARICA","ANCASH","HUARAZ","2013",2,25,6,NA,0,0,0,NA
"TARICA","ANCASH","HUARAZ","2014",8,55,20,NA,0,0,0,NA
"TARICA","ANCASH","HUARAZ","2015",6,63,28,NA,0,0,0,NA
"TARICA","ANCASH","HUARAZ","2016",6,50,39,NA,0,0,0,NA
"TARICA","ANCASH","HUARAZ","2017",5,47,31,NA,0,0,0,NA
"TARICA","ANCASH","HUARAZ","2018",12,40,39,NA,0,0,0,NA
"TARICA","ANCASH","HUARAZ","2021",NA,NA,1,NA,NA,NA,0,NA
"ANRA","ANCASH","HUARI","2015",2,6,6,NA,0,0,0,NA
"ANRA","ANCASH","HUARI","2016",2,11,4,NA,0,0,0,NA
"ANRA","ANCASH","HUARI","2017",1,6,7,NA,0,0,0,NA
"ANRA","ANCASH","HUARI","2018",1,2,3,NA,0,0,0,NA
"ANRA","ANCASH","HUARI","2019",NA,5,5,NA,NA,0,0,NA
"ANRA","ANCASH","HUARI","2020",2,14,10,NA,0,0,0,NA
"ANRA","ANCASH","HUARI","2021",3,27,11,NA,0,0,0,NA
"ANRA","ANCASH","HUARI","2022",1,18,10,NA,0,0,0,NA
"CAJAY","ANCASH","HUARI","2014",NA,2,4,NA,NA,0,0,NA
"CAJAY","ANCASH","HUARI","2015",2,19,12,NA,0,0,0,NA
"CAJAY","ANCASH","HUARI","2016",4,32,23,NA,0,0,0,NA
"CAJAY","ANCASH","HUARI","2017",4,12,17,NA,0,0,1,NA
"CAJAY","ANCASH","HUARI","2018",5,48,19,NA,0,0,0,NA
"CAJAY","ANCASH","HUARI","2020",1,18,9,NA,0,0,0,NA
"CAJAY","ANCASH","HUARI","2021",5,22,13,NA,0,0,0,NA
"CAJAY","ANCASH","HUARI","2022",3,22,20,NA,0,0,0,NA
"CHAVIN DE HUANTAR","ANCASH","HUARI","2016",12,99,84,NA,0,0,1,NA
"CHAVIN DE HUANTAR","ANCASH","HUARI","2017",12,73,55,NA,0,0,0,NA
"CHAVIN DE HUANTAR","ANCASH","HUARI","2018",21,90,84,NA,0,0,0,NA
"CHAVIN DE HUANTAR","ANCASH","HUARI","2019",NA,0,1,NA,NA,0,0,NA
"CHAVIN DE HUANTAR","ANCASH","HUARI","2020",14,110,52,NA,0,0,0,NA
"CHAVIN DE HUANTAR","ANCASH","HUARI","2021",15,97,53,NA,0,1,0,NA
"CHAVIN DE HUANTAR","ANCASH","HUARI","2022",13,91,85,NA,0,0,0,NA
"HUACACHI","ANCASH","HUARI","2013",1,22,12,NA,0,0,0,NA
"HUACACHI","ANCASH","HUARI","2015",NA,10,6,NA,NA,0,0,NA
"HUACACHI","ANCASH","HUARI","2016",2,11,6,NA,0,0,0,NA
"HUACACHI","ANCASH","HUARI","2017",1,14,10,NA,0,0,0,NA
